,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
271,VC_333_0,6,1260.397592650904,215.00483631494924,0.8542737682317281,2.301875926822314e-08,3.1622776601683795,10.63014581273465,15,12,0.8,7.5475715597973885,1,1,1,"contigs_cluasted1388;size=1,contigs_cluasted175;size=3,contigs_cluasted190;size=1,contigs_cluasted215;size=3,contigs_cluasted278;size=2,contigs_cluasted740;size=1"
272,VC_334_0,3,783.3132042222268,373.523445729936,0.6771165179237865,0.005549778110015877,2.0,3.0,3,3,1.0,2.4120226591665967,1,1,1,"Corynebacterium~phage~C3PO,Corynebacterium~phage~Darwin,Corynebacterium~phage~Zion"
273,VC_335_0,3,581.7756947272287,204.72495246042874,0.7397014825194648,0.0023885109008370516,3.3166247903554,5.5677643628300215,3,3,1.0,4.661136222259402,1,1,1,"Gordonia~phage~GRU1,Gordonia~phage~GTE5,Gordonia~phage~GTE8"
274,VC_336_0,2,9.167986968035287,20.91600352698478,0.3047463723123069,0.08762212270000297,7.615773105863909,7.615773105863909,1,1,1.0,7.615773105863909,2,1,1,"Corynebacterium~phage~Poushou,Gordonia~phage~GMA4"
275,VC_337_0,6,950.0648084708718,568.1373462381403,0.6257828086490675,3.448103107677035e-08,4.358898943540674,8.831760866327848,15,15,1.0,7.087264040956092,1,1,1,"contigs_cluasted1048;size=3,contigs_cluasted1206;size=2,contigs_cluasted221;size=3,contigs_cluasted238;size=4,contigs_cluasted474;size=3,contigs_cluasted906;size=2"
276,VC_339_0,8,8400.0,9520.133377313228,0.46874651115233024,9.360107353124583e-18,3.605551275463989,5.830951894845301,28,28,1.0,4.691831967549041,2,1,1,"Escherichia~phage~APCEc02,Escherichia~phage~FFH2,Escherichia~phage~FV3,Escherichia~phage~JES2013,Escherichia~phage~Murica,Escherichia~phage~V18,Escherichia~phage~V5,Escherichia~phage~slur16"
277,VC_339_1,2,300.0,5971.553399972773,0.04783503876428803,0.06273751983762428,5.830951894845301,5.830951894845301,1,1,1.0,5.830951894845301,1,1,1,"Salmonella~phage~PVP-SE1,Salmonella~phage~SSE121"
278,VC_339_2,2,300.0,5629.433242229447,0.050595054829759914,0.06509973962562386,6.324555320336759,6.324555320336759,1,1,1.0,6.324555320336759,1,1,1,"Cronobacter~phage~vB_CsaM_GAP31,Escherichia~phage~4MG"
279,VC_339_3,1,0,3127.9007028470273,0.0,0.0,0,0,1,1,1,0,1,1,1,Klebsiella~phage~vB_KpnM_KB57
280,VC_339_4,1,0,2787.985811233358,0.0,0.0,0,0,1,1,1,0,1,1,1,Escherichia~phage~Av-05
281,VC_33_0,20,22348.01687650234,1156.852521206522,0.9507824314344293,3.765615613398025e-81,1.4142135623730951,5.656854249492381,190,190,1.0,3.841391702991705,2,1,1,"Acinetobacter~phage~AB3,Acinetobacter~phage~Abp1,Acinetobacter~phage~Fri1,Acinetobacter~phage~IME200,Acinetobacter~phage~Petty,Acinetobacter~phage~SH-Ab~15519,Acinetobacter~phage~WCHABP5,Acinetobacter~phage~phiAB1,Acinetobacter~phage~phiAB6,Acinetobacter~phage~vB_AbaP_AS11,Acinetobacter~phage~vB_AbaP_AS12,Acinetobacter~phage~vB_AbaP_Acibel007,Acinetobacter~phage~vB_AbaP_B1,Acinetobacter~phage~vB_AbaP_B3,Acinetobacter~phage~vB_AbaP_B5,Acinetobacter~phage~vB_AbaP_D2,Acinetobacter~phage~vB_AbaP_PD-6A3,Acinetobacter~phage~vB_AbaP_PD-AB9,Acinetobacter~phage~vB_ApiP_P1,Acinetobacter~phage~vB_ApiP_P2"
282,VC_340_0,2,300.0,793.9349959284699,0.2742393296828181,0.05010345790889973,7.745966692414834,7.745966692414834,1,1,1.0,7.745966692414834,1,1,1,"Vibrio~phage~eugene~12A10,Vibrio~phage~helene~12B3"
283,VC_340_1,1,0,591.8865744400158,0.0,0.0,0,0,1,1,1,0,1,1,1,Vibrio~phage~PWH3a-P1
284,VC_340_2,1,0,584.8574955746476,0.0,0.0,0,0,1,1,1,0,1,1,1,Vibrio~phage~qdvp001
285,VC_340_3,1,0,515.4492061774065,0.0,0.0,0,0,1,1,1,0,1,1,1,Vibrio~phage~11895-B1
286,VC_340_4,1,0,547.2669341722967,0.0,0.0,0,0,1,1,1,0,1,1,1,Vibrio~phage~ICP1
287,VC_341_0,6,4500.0,5060.174684283788,0.47070269619630095,7.316982429468709e-11,1.4142135623730951,3.605551275463989,15,15,1.0,2.7198494298023435,2,1,1,"Erwinia~phage~Ea35-70,Erwinia~phage~vB_EamM_Deimos-Minion,Erwinia~phage~vB_EamM_Desertfox,Erwinia~phage~vB_EamM_RAY,Erwinia~phage~vB_EamM_Simmy50,Erwinia~phage~vB_EamM_Special~G"
288,VC_342_0,3,900.0,7662.156397963636,0.10511370712803725,0.001711002833131151,3.4641016151377544,3.7416573867739413,3,3,1.0,3.6491387962285455,1,1,1,"Cronobacter~phage~CR5,Erwinia~phage~vB_EamM_EarlPhillipIV,Erwinia~phage~vB_EamM_Phobos"
289,VC_342_1,3,900.0,7922.205299035911,0.10201530904051301,0.006921693565839649,4.795831523312719,7.615773105863909,3,3,1.0,6.422419743192557,2,1,1,"Erwinia~phage~phiEaH2,Erwinia~phage~vB_EamM_Asesino,Salmonella~phage~SPN3US"
290,VC_342_2,2,300.0,5904.770423295655,0.0483498952473177,0.0861858141132022,2.449489742783178,2.449489742783178,1,1,1.0,2.449489742783178,1,1,1,"Erwinia~phage~vB_EamM_Huxley,Erwinia~phage~vB_EamM_Machina"
291,VC_342_3,2,300.0,5893.1727420323205,0.048440437962263834,0.0861858141132022,4.898979485566356,4.898979485566356,1,1,1.0,4.898979485566356,1,1,1,"Erwinia~phage~vB_EamM_Caitlin,Erwinia~phage~vB_EamM_ChrisDB"
292,VC_342_4,1,0,3226.4027201420845,0.0,0.0,0,0,1,1,1,0,1,1,1,Erwinia~phage~vB_EamM_Kwan
293,VC_343_0,3,900.0,4462.800790526198,0.16782275440660027,0.002308344167445964,6.4031242374328485,8.426149773176359,3,3,1.0,7.691828420614843,1,1,1,"Pseudomonas~phage~PA7,Pseudomonas~phage~SL2,Pseudomonas~virus~phiKZ"
294,VC_343_1,1,0,1848.7621334947314,0.0,0.0,0,0,1,1,1,0,1,1,1,Pseudomonas~phage~201phi2-1
295,VC_343_2,1,0,2150.746676865836,0.0,0.0,0,0,1,1,1,0,1,1,1,Pseudomonas~phage~PhiPA3
296,VC_343_3,1,0,2006.5388661807324,0.0,0.0,0,0,1,1,1,0,1,1,1,Pseudomonas~phage~Noxifer
297,VC_344_0,3,900.0,2753.187599376025,0.2463601924395349,0.0017086554607032406,3.1622776601683795,5.656854249492381,3,3,1.0,4.703544843929981,2,1,1,"Vibrio~phage~Aphrodite1,Vibrio~phage~VP4B,Vibrio~phage~pTD1"
298,VC_344_1,2,212.37132459549892,2523.070996662762,0.07763692290094108,0.04657319338572567,7.681145747868608,7.681145747868608,1,1,1.0,7.681145747868608,2,1,1,"Erwinia~phage~vB_EamM_RisingSun,Pseudomonas~phage~EL"
299,VC_344_2,1,0,1160.9466324987864,0.0,0.0,0,0,1,1,1,0,1,1,1,Pseudomonas~phage~OBP
300,VC_346_0,2,190.57515440272877,1403.7730062878982,0.11953170524572058,0.04568180741727936,0.0,0.0,1,1,1.0,0.0,1,1,1,"Edwardsiella~phage~eiAU,Edwardsiella~phage~eiAU-183"
301,VC_347_0,10,7546.681863933265,3947.093225222808,0.6565886147409709,3.1240129425429608e-27,1.0,4.69041575982343,45,45,1.0,3.7402335122147963,2,1,1,"Escherichia~phage~EK99P-1,Escherichia~phage~Envy,Escherichia~phage~Gluttony,Escherichia~phage~HK578,Escherichia~phage~YD-2008.s,Escherichia~phage~slur05,Escherichia~virus~JL1,Escherichia~virus~SSL2009a,Shigella~phage~EP23,Sodalis~phage~SO1"
302,VC_348_0,2,142.88891868653903,757.3159873754241,0.15872932676141588,0.04786828611672233,7.211102550927978,7.211102550927978,1,1,1.0,7.211102550927978,1,1,1,"Cronobacter~phage~vB_CsaP_GAP52,Salmonella~phage~7-11"
303,VC_349_0,6,4023.5436005205647,716.1504730162401,0.8489036503400648,6.067610275721668e-10,4.242640687119285,7.681145747868608,15,15,1.0,6.184993382386148,1,1,1,"Escherichia~phage~172-1,Escherichia~phage~ECBP2,Escherichia~phage~KBNP1711,Escherichia~phage~NJ01,Escherichia~phage~vB_EcoP_SU10,Escherichia~virus~phiEco32"
304,VC_34_0,9,4679.000873121462,4186.882953469667,0.5277534608662366,1.2197011122921857e-23,2.449489742783178,5.477225575051661,36,36,1.0,4.1639316463342935,1,1,1,"Klebsiella~phage~F19,Klebsiella~phage~KP34,Klebsiella~phage~Kp2,Klebsiella~phage~KpV41,Klebsiella~phage~KpV475,Klebsiella~phage~KpV71,Klebsiella~phage~NTUH-K2044-K1-1,Klebsiella~phage~vB_KpnP_SU503,Klebsiella~phage~vB_KpnP_SU552A"
305,VC_350_0,2,194.88739905870446,66.20780048738925,0.7464227584325965,0.27014568730370997,1.0,1.0,1,1,1.0,1.0,1,2,2,"Cyanophage~MED4-117,Prochlorococcus~phage~MED4-184"
306,VC_351_0,2,75.27865649370325,29.938619904118543,0.7154590868621046,0.18554668476134878,3.7416573867739413,3.7416573867739413,1,1,1.0,3.7416573867739413,1,1,1,"Synechococcus~phage~S-CBS1,Synechococcus~phage~S-CBS3"
307,VC_352_0,2,52.02682475234947,9.116348573023084,0.8509016121143965,0.14442218317324246,6.6332495807108,6.6332495807108,1,1,1.0,6.6332495807108,1,1,1,"Cyanophage~PSS2,Synechococcus~phage~S-CBS2"
308,VC_354_0,16,15530.17075397664,1898.9431816199071,0.8910476350870838,3.7989235612884663e-38,3.1622776601683795,8.12403840463596,120,120,1.0,5.411748525713638,1,1,1,"Ecterococcus~phage~vB_EfaS_AL3,Enterococcus~phage~AUEF3,Enterococcus~phage~Ec-ZZ2,Enterococcus~phage~EfaCPT1,Enterococcus~phage~IME-EF4,Enterococcus~phage~IME-EFm1,Enterococcus~phage~IME-EFm5,Enterococcus~phage~IME_EF3,Enterococcus~phage~LY0322,Enterococcus~phage~PMBT2,Enterococcus~phage~SANTOR1,Enterococcus~phage~phiSHEF2,Enterococcus~phage~phiSHEF4,Enterococcus~phage~phiSHEF5,Enterococcus~phage~vB_EfaS_AL2,Enterococcus~phage~vB_EfaS_IME196"
309,VC_355_0,3,203.55012696908545,0,1.0,0.0,2.8284271247461903,3.3166247903554,3,3,1.0,3.15389223515233,2,1,1,"Edwardsiella~phage~KF-1,Pseudoalteromonas~phage~PH1,Vibrio~phage~VPMS1"
310,VC_356_0,3,312.2957025901361,36.028639429588935,0.8965658293627131,0.0042731678015024525,5.0,8.48528137423857,3,3,1.0,7.182513040845706,1,2,1,"Proteus~phage~VB_PmiS-Isfahan,Salmonella~phage~9NA,Salmonella~phage~SP069"
311,VC_357_0,8,644.1706696257071,22.85726790887241,0.965732667819948,8.825788543745404e-06,0.0,2.8284271247461903,28,28,1.0,1.744171726360957,4,1,1,"Enterobacteria~phage~G4,Enterobacteria~phage~ID18~sensu~lato,Enterobacteria~phage~ID2~Moscow/ID/2001,Enterobacteria~phage~St-1,Enterobacteria~phage~WA13~sensu~lato,Enterobacteria~phage~alpha3,Escherichia~phage~phiK,Escherichia~virus~phiX174"
312,VC_358_0,2,77.91142007243546,269.1619549570702,0.22448112035621287,0.05348001773680536,4.47213595499958,4.47213595499958,1,1,1.0,4.47213595499958,1,1,1,"Halomonas~virus~HAP1,Vibrio~virus~VP882"
313,VC_359_0,4,34.4567233672901,0,1.0,1,0.0,0.0,6,6,1.0,0.0,1,1,1,"Enterobacteria~phage~C-1~INW-2012,Enterobacteria~phage~Hgal1,Enterobacteria~phage~M,Pseudomonas~phage~PRR1"
314,VC_35_0,6,1504.497703780623,3912.0910805332896,0.27775741591046194,3.334655867814145e-11,3.1622776601683795,6.082762530298219,15,15,1.0,4.755532823220893,2,1,1,"Pectobacterium~phage~PP16,Pectobacterium~phage~PP90,Pectobacterium~phage~Peat1,Pectobacterium~phage~PhiM1,Pectobacterium~phage~vB_PatP_CB5,Pseudomonas~phage~YMC11/06/C171_PPU_BP"
315,VC_360_0,3,182.0581748334148,67.2876470461684,0.7301432743530643,0.004302260839613627,6.082762530298219,7.211102550927978,3,3,1.0,6.512954359874866,1,1,1,"Pseudomonas~phage~F10,Pseudomonas~phage~MD8,Pseudomonas~phage~phi2"
316,VC_361_0,3,167.29763517594353,24.96670121197262,0.8701438775332762,0.007124039836173583,8.48528137423857,8.888194417315589,3,3,1.0,8.753890069623248,1,1,1,"Pseudomonas~phage~nickie,Rhizobium~phage~RHEph10,Salmonella~phage~SSU5"
317,VC_362_0,1,0,14.931895150032187,0.0,0.0,0,0,1,1,1,0,1,1,1,Escherichia~virus~I22
318,VC_363_0,3,51.698445597772306,23.156019370451595,0.6906527969937204,0.036099098850828765,0.0,2.23606797749979,3,3,1.0,1.4907119849998598,2,1,1,"Enterobacteria~phage~If1,Enterobacteria~phage~fd,Escherichia~virus~M13"
319,VC_364_0,2,5.742787227881683,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"Enterobacteria~phage~MS2,Escherichia~virus~BZ13"
320,VC_365_0,2,101.04408732073313,9.623433013858415,0.9130419387299635,0.23975006109347674,0.0,0.0,1,1,1.0,0.0,1,1,1,"Enterobacteria~phage~PR4,Enterobacteria~phage~PRD1"
321,VC_366_0,3,17.228361683645048,0,1.0,1,0.0,0.0,3,3,1.0,0.0,1,1,1,"Enterobacteria~phage~SP,Escherichia~virus~FI,Escherichia~virus~Qbeta"
322,VC_367_0,15,7874.495242341424,0,1.0,0.0,1.7320508075688772,7.937253933193772,105,105,1.0,5.6643367336482005,2,1,1,"Enterobacteria~phage~UAB_Phi78,Enterobacteria~phage~vB_EcoP_ACG-C91,Erwinia~amylovora~phage~Era103,Erwinia~phage~phiEa100,Escherichia~phage~ECBP5,Escherichia~virus~K1-5,Escherichia~virus~K1E,Lelliottia~phage~phD2B,Pectobacterium~phage~PP1,Proteus~phage~PM~85,Proteus~phage~PM~93,Proteus~phage~vB_PmiP_Pm5460,Salmonella~phage~BP12B,Salmonella~virus~SP6,Vibrio~phage~phi-A318"
323,VC_368_0,3,307.94625378857694,68.93731288459698,0.8170859146417013,0.004069113666787959,1.0,5.916079783099616,3,3,1.0,4.249010559314972,1,1,1,"Lactobacillus~virus~ATCC8014,Lactobacillus~virus~phiJL1,Pediococcus~virus~cIP1"
324,VC_36_0,11,8552.844419093817,3429.7614778165344,0.7137716530674785,9.361920297973697e-32,1.7320508075688772,4.242640687119285,55,55,1.0,3.0813889104865404,1,1,1,"Pseudomonas~phage~DL62,Pseudomonas~phage~LKD16,Pseudomonas~phage~LUZ19,Pseudomonas~phage~MPK6,Pseudomonas~phage~MPK7,Pseudomonas~phage~PT2,Pseudomonas~phage~phiKMV,Pseudomonas~phage~phikF77,Pseudomonas~phage~vB_Pae-TbilisiM32,Pseudomonas~phage~vB_PaeP_PAO1_Ab05,Pseudomonas~phage~vB_PaeP_PPA-ABTNL"
325,VC_370_0,4,138.37958514318723,317.58453901884434,0.3034878794411742,6.380327322169527e-05,0.0,4.242640687119285,6,6,1.0,3.1612601004956136,2,1,1,"Enterococcus~phage~vB_EfaP_IME195,Enterococcus~phage~vB_Efae230P-4,Lactoccocus~phage~WP-2,Streptococcus~virus~C1"
326,VC_371_0,8,1717.0593070348189,317.58453901884434,0.8439114837543572,1.6101154381367894e-11,0.0,2.449489742783178,28,28,1.0,1.6435952865207073,2,1,1,"Staphylococcus~phage~66,Staphylococcus~phage~BP39,Staphylococcus~phage~GRCS,Staphylococcus~phage~P68,Staphylococcus~phage~S24-1,Staphylococcus~phage~SAP-2,Staphylococcus~phage~SLPW,Staphylococcus~virus~44AHJD"
327,VC_373_0,3,698.7805204822672,5.965276730657882,0.9915355625329744,0.024872995360751497,5.196152422706632,6.0,3,3,1.0,5.527105743280379,2,1,1,"Escherichia~phage~RCS47,Escherichia~virus~P1,Salmonella~phage~SJ46"
328,VC_374_0,2,300.0,6153.133781070681,0.04648904085639847,0.04891362734172602,4.898979485566356,4.898979485566356,1,1,1.0,4.898979485566356,1,1,1,"Klebsiella~phage~Sugarland,Klebsiella~phage~vB_Kpn_IME260"
329,VC_374_1,14,26820.903119441242,15694.275597033213,0.6308547659720469,3.1442381854736074e-39,1.0,8.94427190999916,91,91,1.0,7.353230737334588,2,1,1,"Escherichia~phage~slur09,Escherichia~phage~vB_EcoS_FFH1,Escherichia~virus~AKFV33,Escherichia~virus~DT57C,Escherichia~virus~EPS7,Escherichia~virus~T5,Salmonella~phage~100268_sal2,Salmonella~phage~118970_sal2,Salmonella~phage~NR01,Salmonella~phage~Shivani,Salmonella~virus~SPC35,Salmonella~virus~Stitch,Shigella~phage~SHSML-45,Yersinia~phage~phiR201"
330,VC_374_2,3,441.628907002243,8214.27953819976,0.051020515038723555,0.2793100606989003,5.0,8.717797887081348,3,3,1.0,7.38131588675257,3,1,1,"Pectobacterium~phage~My1,Proteus~phage~PM135,Providencia~phage~vB_PreS_PR1"
331,VC_375_0,2,300.0,3666.973948383598,0.07562439378313524,0.0487253466681325,4.69041575982343,4.69041575982343,1,1,1.0,4.69041575982343,1,1,1,"Vibrio~phage~JSF10,Vibrio~phage~phi~3"
332,VC_375_1,3,900.0,4755.695566149183,0.15913162041230355,0.0019030608953831628,6.324555320336759,6.855654600401044,3,3,1.0,6.5277780527235505,1,1,1,"Vibrio~phage~Ceto,Vibrio~phage~Thalassa,Vibrio~phage~pVp-1"
333,VC_376_0,4,918.9709235077864,49.84283594482413,0.9485527167027583,0.00022685006263381568,1.7320508075688772,3.872983346207417,6,6,1.0,3.115642220428072,1,1,1,"Flavobacterium~phage~1H,Flavobacterium~phage~23T,Flavobacterium~phage~2A,Flavobacterium~phage~6H"
334,VC_377_0,2,40.944845187132415,38.64540956402278,0.5144454596250445,0.08122774863430332,3.7416573867739413,3.7416573867739413,1,1,1.0,3.7416573867739413,1,1,1,"contigs_cluasted1188;size=1,contigs_cluasted1544;size=1"
335,VC_378_0,6,3052.576695517537,0,1.0,1,0.0,0.0,15,15,1.0,0.0,1,1,1,"Flavobacterium~phage~Fpv10,Flavobacterium~phage~Fpv11,Flavobacterium~phage~Fpv5,Flavobacterium~phage~Fpv6,Flavobacterium~phage~Fpv7,Flavobacterium~phage~Fpv8"
336,VC_379_0,2,162.66435623754458,183.32532849276964,0.4701422135296757,0.05748746184654,6.324555320336759,6.324555320336759,1,1,1.0,6.324555320336759,1,1,1,"contigs_cluasted1000005;size=1,contigs_cluasted116;size=1"
337,VC_37_0,9,10800.0,151110.14477374507,0.06670366464740077,1.398928807376102e-12,3.605551275463989,7.810249675906654,36,36,1.0,5.9492151557259385,2,1,1,"Enterobacteria~phage~RB69,Escherichia~coli~O157~typing~phage~3,Escherichia~coli~O157~typing~phage~6,Escherichia~phage~APCEc01,Escherichia~phage~ST0,Escherichia~phage~vB_EcoM_JS09,Escherichia~phage~vB_EcoM_PhAPEC2,Shigella~phage~SHSML-52-1,Shigella~phage~Shf125875"
338,VC_37_1,8,8400.0,117943.02867171526,0.06648566278893178,8.43787321697737e-18,4.0,8.94427190999916,28,28,1.0,7.334913643500076,2,1,1,"Enterobacteria~phage~Bp7,Enterobacteria~phage~IME08,Enterobacteria~phage~JS10,Enterobacteria~phage~vB_EcoM_VR5,Escherichia~phage~JS98,Escherichia~phage~MX01,Escherichia~phage~QL01,Escherichia~phage~WG01"
339,VC_37_10,1,0,15405.446993418438,0.0,0.0,0,0,1,1,1,0,1,1,1,Klebsiella~phage~PKO111
340,VC_37_11,2,300.0,25438.481535492898,0.011655699252743618,0.042970197515446944,5.830951894845301,5.830951894845301,1,1,1.0,5.830951894845301,1,1,1,"Yersinia~phage~phiR1-RT,Yersinia~phage~vB_YenM_TG1"
341,VC_37_12,5,3000.0,76604.42760238629,0.037686345977947455,2.896218660928537e-07,6.164414002968976,8.54400374531753,10,10,1.0,7.48993326407115,1,1,1,"Escherichia~phage~vB_EcoM_VR20,Escherichia~phage~vB_EcoM_VR25,Escherichia~phage~vB_EcoM_VR26,Escherichia~phage~vB_EcoM_VR7,Shigella~phage~SP18"
342,VC_37_2,1,0,15386.775113508147,0.0,0.0,0,0,1,1,1,0,1,1,1,Edwardsiella~phage~PEi20
343,VC_37_3,1,0,15473.326964613147,0.0,0.0,0,0,1,1,1,0,1,1,1,Pectobacterium~bacteriophage~PM2
344,VC_37_4,1,0,15496.435832898325,0.0,0.0,0,0,1,1,1,0,1,1,1,Serratia~phage~CHI14
345,VC_37_5,32,148800.0,288825.21832198114,0.3400169683332119,7.676517100901594e-212,0.0,9.273618495495704,496,494,0.9959677419354839,7.091271398347139,2,1,1,"Enterobacteria~phage~RB27,Enterobacteria~phage~RB51,Enterobacteria~phage~RB68,Escherichia~phage~AR1,Escherichia~phage~ECML-134,Escherichia~phage~HY01,Escherichia~phage~HY03,Escherichia~phage~RB3,Escherichia~phage~UFV-AREG1,Escherichia~phage~ime09,Escherichia~phage~slur02,Escherichia~phage~slur03,Escherichia~phage~slur04,Escherichia~phage~slur07,Escherichia~phage~slur14,Escherichia~phage~vB_EcoM-UFV13,Escherichia~phage~vB_EcoM_112,Escherichia~phage~vB_EcoM_ACG-C40,Escherichia~phage~wV7,Escherichia~virus~RB14,Escherichia~virus~RB32,Escherichia~virus~T4,Shigella~phage~SHBML-50-1,Shigella~phage~SHFML-11,Shigella~phage~SHFML-26,Shigella~phage~Sf21,Shigella~phage~Sf22,Shigella~phage~Sf24,Shigella~phage~Shfl2,Shigella~phage~pSs-1,Yersinia~phage~PST,Yersinia~phage~phiD1"
346,VC_37_6,5,3000.0,71325.4333701304,0.04036303407825978,1.0300654938705378e-07,5.830951894845301,8.246211251235321,10,10,1.0,7.404877751001477,2,1,1,"Salmonella~phage~Melville,Salmonella~phage~STML-198,Salmonella~phage~STP4-a,Salmonella~phage~vB_SenMS16,Salmonella~phage~vB_SnwM_CGG4-1"
347,VC_37_7,3,900.0,44600.001631158484,0.019780219071106105,0.002564801906410192,7.810249675906654,8.306623862918075,3,3,1.0,8.03895784627491,1,1,1,"Citrobacter~phage~CF1~ERZ-2017,Citrobacter~phage~Merlin,Citrobacter~phage~Moon"
348,VC_37_8,2,300.0,31038.67158853928,0.0095728371623037,0.06092259127768236,6.6332495807108,6.6332495807108,1,1,1.0,6.6332495807108,1,1,1,"Enterobacter~phage~CC31,Enterobacter~phage~PG7"
349,VC_37_9,2,300.0,29597.373055942113,0.010034326408499454,0.04720043229584823,5.744562646538029,5.744562646538029,1,1,1.0,5.744562646538029,2,1,1,"Klebsiella~phage~JD18,Klebsiella~phage~vB_KpnM_KpV477"
350,VC_380_0,2,254.1072627092373,1235.2137032181447,0.17061954308217758,0.0462315352375191,0.0,0.0,1,1,1.0,0.0,1,1,1,"Gordonia~phage~Attis,Gordonia~phage~SoilAssassin"
351,VC_380_1,5,1298.601127541431,1396.505967405038,0.48183655854582064,8.548231458455487e-08,4.358898943540674,9.0,10,9,0.9,7.167002211534397,2,1,1,"Gordonia~phage~BaxterFox,Gordonia~phage~Kita,Gordonia~phage~Nymphadora,Gordonia~phage~Yeezy,Gordonia~phage~Zirinka"
352,VC_381_0,3,78.09903303401097,718.4813396071035,0.09804287893143603,0.0021333816082846797,7.3484692283495345,8.831760866327848,3,3,1.0,8.337330320335077,3,1,1,"Gordonia~phage~BetterKatz,Mycobacterium~phage~32HC,Mycobacterium~phage~Giles"
353,VC_382_0,7,3365.7540207041084,1101.9329809966382,0.753354928271126,2.2910512380306827e-13,3.605551275463989,7.0710678118654755,21,21,1.0,5.793123506273403,1,1,1,"Gordonia~phage~Blueberry,Gordonia~phage~CaptainKirk2,Gordonia~phage~CarolAnn,Gordonia~phage~Guacamole,Gordonia~phage~Obliviate,Gordonia~phage~UmaThurman,Gordonia~phage~Utz"
354,VC_383_0,3,298.18965262493225,786.3439907361534,0.27494735128807135,0.0017985063292949982,4.898979485566356,7.483314773547883,3,3,1.0,6.436832496463249,2,1,1,"Gordonia~phage~Bowser,Gordonia~phage~Hedwig,Gordonia~phage~Schwabeltier"
355,VC_384_0,3,30.318979940518545,91.89937262721196,0.24807223549930021,0.43799951694114936,6.708203932499369,7.416198487095663,3,3,1.0,7.017535216623514,1,1,1,"Gordonia~phage~GMA1,Rhodococcus~phage~REQ3,Streptomyces~phage~SV1"
356,VC_385_0,2,250.28586299711827,390.72187606550835,0.3904568505882973,0.05418232268354627,3.872983346207417,3.872983346207417,1,1,1.0,3.872983346207417,1,1,1,"Gordonia~phage~Twister6,Gordonia~phage~Wizard"
357,VC_386_0,8,5171.518766085546,5115.948129810715,0.502700890162621,1.1760828435450646e-18,2.23606797749979,7.615773105863909,28,28,1.0,4.869628199812995,3,1,1,"Mycobacterium~phage~BigNuz,Mycobacterium~phage~Brusacoram,Mycobacterium~phage~Donovan,Mycobacterium~phage~Fishburne,Mycobacterium~phage~Jebeks,Mycobacterium~phage~Malithi,Mycobacterium~phage~Phayonce,Mycobacterium~phage~Shipwreck"
358,VC_387_0,4,1800.0,1768.5249635067862,0.5044100905577361,0.00020089193764779456,3.872983346207417,4.898979485566356,6,6,1.0,4.245996846086907,1,1,1,"Gordonia~phage~Bachita,Gordonia~phage~ClubL,Gordonia~phage~Cucurbita,Gordonia~phage~Smoothie"
359,VC_387_1,1,0,1226.4621820947552,0.0,0.0,0,0,1,1,1,0,1,1,1,Gordonia~phage~OneUp
360,VC_388_0,1,0,106.62997648188174,0.0,0.0,0,0,1,1,1,0,1,1,1,Mycobacterium~phage~Bernal13
